id,postal_cd,country_cd,city_name,state,lat,lng,loc
2966,08201,US,Absecon,NJ,39.4178060000,-74.5029520000,US-NJ-Absecon-08201
2967,08202,US,Avalon,NJ,39.0898920000,-74.7307460000,US-NJ-Avalon-08202
2968,08203,US,Brigantine,NJ,39.4074590000,-74.3765200000,US-NJ-Brigantine-08203
2969,08204,US,Cape May,NJ,38.9858020000,-74.9061630000,US-NJ-Cape May-08204
2970,08205,US,Absecon,NJ,39.4859790000,-74.4537280000,US-NJ-Absecon-08205
2971,08210,US,Cape May Court House,NJ,39.1114520000,-74.8178870000,US-NJ-Cape May Court House-08210
2972,08212,US,Cape May Point,NJ,38.9369320000,-74.9657560000,US-NJ-Cape May Point-08212
2973,08213,US,Cologne,NJ,39.5015000000,-74.6063000000,US-NJ-Cologne-08213
2974,08214,US,Dennisville,NJ,39.1932000000,-74.8256000000,US-NJ-Dennisville-08214
2975,08215,US,Egg Harbor City,NJ,39.5712300000,-74.5893900000,US-NJ-Egg Harbor City-08215
2976,08217,US,Elwood,NJ,39.5765200000,-74.7195780000,US-NJ-Elwood-08217
2977,08218,US,Goshen,NJ,39.1517000000,-74.8710000000,US-NJ-Goshen-08218
2978,08219,US,Green Creek,NJ,39.0461000000,-74.9014000000,US-NJ-Green Creek-08219
2979,08220,US,Leeds Point,NJ,39.4917000000,-74.4295000000,US-NJ-Leeds Point-08220
2980,08221,US,Linwood,NJ,39.3418400000,-74.5676580000,US-NJ-Linwood-08221
2981,08223,US,Marmora,NJ,39.2650740000,-74.6609840000,US-NJ-Marmora-08223
2982,08224,US,New Gretna,NJ,39.5942270000,-74.4593430000,US-NJ-New Gretna-08224
2983,08225,US,Northfield,NJ,39.3569340000,-74.5381480000,US-NJ-Northfield-08225
2984,08226,US,Ocean City,NJ,39.2535900000,-74.6029450000,US-NJ-Ocean City-08226
2985,08230,US,Ocean View,NJ,39.2058550000,-74.7105450000,US-NJ-Ocean View-08230
2986,08231,US,Oceanville,NJ,39.4713000000,-74.4606000000,US-NJ-Oceanville-08231
2987,08232,US,Pleasantville,NJ,39.3946610000,-74.5179040000,US-NJ-Pleasantville-08232
2988,08234,US,Egg Harbor Township,NJ,39.3869600000,-74.6240180000,US-NJ-Egg Harbor Township-08234
2989,08240,US,Pomona,NJ,39.4704000000,-74.5793000000,US-NJ-Pomona-08240
2990,08241,US,Port Republic,NJ,39.5285190000,-74.4644160000,US-NJ-Port Republic-08241
2991,08242,US,Rio Grande,NJ,39.0171880000,-74.8706320000,US-NJ-Rio Grande-08242
2992,08243,US,Sea Isle City,NJ,39.1514660000,-74.6933720000,US-NJ-Sea Isle City-08243
2993,08244,US,Somers Point,NJ,39.3157290000,-74.5950120000,US-NJ-Somers Point-08244
2994,08245,US,South Dennis,NJ,39.1776060000,-74.8157870000,US-NJ-South Dennis-08245
2995,08246,US,South Seaville,NJ,39.1789000000,-74.7605000000,US-NJ-South Seaville-08246
2996,08247,US,Stone Harbor,NJ,39.0454440000,-74.7676390000,US-NJ-Stone Harbor-08247
2997,08248,US,Strathmere,NJ,39.1946320000,-74.6615660000,US-NJ-Strathmere-08248
2998,08250,US,Tuckahoe,NJ,39.2898000000,-74.7405000000,US-NJ-Tuckahoe-08250
2999,08251,US,Villas,NJ,39.0280740000,-74.9278880000,US-NJ-Villas-08251
3000,08252,US,Whitesboro,NJ,39.0384250000,-74.8577100000,US-NJ-Whitesboro-08252
3001,08260,US,Wildwood,NJ,38.9857150000,-74.8294130000,US-NJ-Wildwood-08260
3002,08270,US,Woodbine,NJ,39.2835720000,-74.7871580000,US-NJ-Woodbine-08270
3003,08302,US,Bridgeton,NJ,39.4271940000,-75.2575080000,US-NJ-Bridgeton-08302
3004,08310,US,Buena,NJ,39.5289060000,-74.9027130000,US-NJ-Buena-08310
3005,08311,US,Cedarville,NJ,39.3224360000,-75.1894180000,US-NJ-Cedarville-08311
3006,08312,US,Clayton,NJ,39.6624540000,-75.0815680000,US-NJ-Clayton-08312
3007,08313,US,Deerfield Street,NJ,39.5292870000,-75.2266910000,US-NJ-Deerfield Street-08313
3008,08314,US,Delmont,NJ,39.2155060000,-74.9509480000,US-NJ-Delmont-08314
3009,08315,US,Dividing Creek,NJ,39.2743000000,-75.1114000000,US-NJ-Dividing Creek-08315
3010,08316,US,Dorchester,NJ,39.2737130000,-74.9719770000,US-NJ-Dorchester-08316
3011,08317,US,Dorothy,NJ,39.4015470000,-74.8027690000,US-NJ-Dorothy-08317
3012,08318,US,Elmer,NJ,39.5445630000,-75.2026830000,US-NJ-Elmer-08318
3013,08319,US,Estell Manor,NJ,39.3522660000,-74.8120410000,US-NJ-Estell Manor-08319
3014,08320,US,Fairton,NJ,39.3818000000,-75.2206000000,US-NJ-Fairton-08320
3015,08321,US,Fortescue,NJ,39.2329660000,-75.1699670000,US-NJ-Fortescue-08321
3016,08322,US,Franklinville,NJ,39.6182660000,-75.0377410000,US-NJ-Franklinville-08322
3017,08323,US,Greenwich,NJ,39.3908320000,-75.3648500000,US-NJ-Greenwich-08323
3018,08324,US,Heislerville,NJ,39.2428680000,-74.9859070000,US-NJ-Heislerville-08324
3019,08326,US,Landisville,NJ,39.5353220000,-74.9313110000,US-NJ-Landisville-08326
3020,08327,US,Leesburg,NJ,39.2435040000,-74.9937320000,US-NJ-Leesburg-08327
3021,08328,US,Malaga,NJ,39.5796140000,-75.0589000000,US-NJ-Malaga-08328
3022,08329,US,Mauricetown,NJ,39.2758780000,-75.0064410000,US-NJ-Mauricetown-08329
3023,08330,US,Mays Landing,NJ,39.4702480000,-74.7296670000,US-NJ-Mays Landing-08330
3024,08332,US,Millville,NJ,39.3305580000,-75.0227650000,US-NJ-Millville-08332
3025,08340,US,Milmay,NJ,39.4314080000,-74.8708930000,US-NJ-Milmay-08340
3026,08341,US,Minotola,NJ,39.5202130000,-74.9563740000,US-NJ-Minotola-08341
3027,08342,US,Mizpah,NJ,39.4914000000,-74.8328000000,US-NJ-Mizpah-08342
3028,08343,US,Monroeville,NJ,39.6445740000,-75.1758930000,US-NJ-Monroeville-08343
3029,08344,US,Newfield,NJ,39.5689590000,-75.0193180000,US-NJ-Newfield-08344
3030,08345,US,Newport,NJ,39.2493200000,-75.1694160000,US-NJ-Newport-08345
3031,08346,US,Newtonville,NJ,39.5678660000,-74.8579070000,US-NJ-Newtonville-08346
3032,08347,US,Norma,NJ,39.4963000000,-75.0886000000,US-NJ-Norma-08347
3033,08348,US,Port Elizabeth,NJ,39.3221120000,-74.9713220000,US-NJ-Port Elizabeth-08348
3034,08349,US,Port Norris,NJ,39.2632360000,-75.0659520000,US-NJ-Port Norris-08349
3035,08350,US,Richland,NJ,39.4903820000,-74.8797360000,US-NJ-Richland-08350
3036,08352,US,Rosenhayn,NJ,39.4739150000,-75.1300260000,US-NJ-Rosenhayn-08352
3037,08353,US,Shiloh,NJ,39.4617030000,-75.2970330000,US-NJ-Shiloh-08353
3038,08360,US,Vineland,NJ,39.4857100000,-74.9727600000,US-NJ-Vineland-08360
3039,08361,US,Vineland,NJ,39.4497550000,-74.9586020000,US-NJ-Vineland-08361
3040,08362,US,Vineland,NJ,39.4811000000,-75.0095000000,US-NJ-Vineland-08362
3041,08401,US,Atlantic City,NJ,39.3715790000,-74.4520320000,US-NJ-Atlantic City-08401
3042,08402,US,Margate City,NJ,39.3302540000,-74.5062300000,US-NJ-Margate City-08402
3043,08403,US,Longport,NJ,39.3152160000,-74.5371530000,US-NJ-Longport-08403
3044,08404,US,Atlantic City,NJ,39.3645000000,-74.4236000000,US-NJ-Atlantic City-08404
3045,08405,US,Atlantic City,NJ,39.3645000000,-74.4236000000,US-NJ-Atlantic City-08405
3046,08406,US,Ventnor City,NJ,39.3437370000,-74.4830610000,US-NJ-Ventnor City-08406
3047,08501,US,Allentown,NJ,40.1397310000,-74.5484140000,US-NJ-Allentown-08501
3048,08502,US,Belle Mead,NJ,40.4416120000,-74.6554140000,US-NJ-Belle Mead-08502
3049,08504,US,Blawenburg,NJ,40.4076000000,-74.7032000000,US-NJ-Blawenburg-08504
3050,08505,US,Bordentown,NJ,40.0929410000,-74.7413630000,US-NJ-Bordentown-08505
3051,08510,US,Millstone Township,NJ,40.1885900000,-74.4320690000,US-NJ-Millstone Township-08510
3052,08511,US,Cookstown,NJ,40.0235470000,-74.5535310000,US-NJ-Cookstown-08511
3053,08512,US,Cranbury,NJ,40.3246880000,-74.5331500000,US-NJ-Cranbury-08512
3054,08514,US,Cream Ridge,NJ,40.1300000000,-74.4940200000,US-NJ-Cream Ridge-08514
3055,08515,US,Chesterfield,NJ,40.1350890000,-74.6530620000,US-NJ-Chesterfield-08515
3056,08518,US,Florence,NJ,40.1160990000,-74.8073520000,US-NJ-Florence-08518
3057,08520,US,Hightstown,NJ,40.2491220000,-74.5151000000,US-NJ-Hightstown-08520
3058,08525,US,Hopewell,NJ,40.4091410000,-74.7858040000,US-NJ-Hopewell-08525
3059,08526,US,Imlaystown,NJ,40.1665000000,-74.5138000000,US-NJ-Imlaystown-08526
3060,08527,US,Jackson,NJ,40.1023180000,-74.3548740000,US-NJ-Jackson-08527
3061,08528,US,Kingston,NJ,40.3870930000,-74.6209900000,US-NJ-Kingston-08528
3062,08530,US,Lambertville,NJ,40.3639340000,-74.8961090000,US-NJ-Lambertville-08530
3063,08533,US,New Egypt,NJ,40.0818810000,-74.4964460000,US-NJ-New Egypt-08533
3064,08534,US,Pennington,NJ,40.3282280000,-74.7956300000,US-NJ-Pennington-08534
3065,08535,US,Millstone Township,NJ,40.2252370000,-74.4413520000,US-NJ-Millstone Township-08535
3066,08536,US,Plainsboro,NJ,40.3375130000,-74.5875500000,US-NJ-Plainsboro-08536
3067,08540,US,Princeton,NJ,40.3782460000,-74.6622060000,US-NJ-Princeton-08540
3068,08541,US,Princeton,NJ,40.3486000000,-74.6597000000,US-NJ-Princeton-08541
3069,08542,US,Princeton,NJ,40.3545280000,-74.6587480000,US-NJ-Princeton-08542
3070,08543,US,Princeton,NJ,40.3486000000,-74.6597000000,US-NJ-Princeton-08543
3071,08544,US,Princeton,NJ,40.3442720000,-74.6550180000,US-NJ-Princeton-08544
3072,08550,US,Princeton Junction,NJ,40.2826160000,-74.6205180000,US-NJ-Princeton Junction-08550
3073,08551,US,Ringoes,NJ,40.4408040000,-74.8367160000,US-NJ-Ringoes-08551
3074,08553,US,Rocky Hill,NJ,40.4005270000,-74.6395360000,US-NJ-Rocky Hill-08553
3075,08554,US,Roebling,NJ,40.1148360000,-74.7804040000,US-NJ-Roebling-08554
3076,08555,US,Roosevelt,NJ,40.2133190000,-74.4717920000,US-NJ-Roosevelt-08555
3077,08556,US,Rosemont,NJ,40.4336510000,-75.0008680000,US-NJ-Rosemont-08556
3078,08557,US,Sergeantsville,NJ,40.4458000000,-74.9437000000,US-NJ-Sergeantsville-08557
3079,08558,US,Skillman,NJ,40.4085160000,-74.6946820000,US-NJ-Skillman-08558
3080,08559,US,Stockton,NJ,40.4394440000,-74.9716990000,US-NJ-Stockton-08559
3081,08560,US,Titusville,NJ,40.3122710000,-74.8579130000,US-NJ-Titusville-08560
3082,08561,US,Windsor,NJ,40.2503090000,-74.5826000000,US-NJ-Windsor-08561
3083,08562,US,Wrightstown,NJ,40.0648140000,-74.6031870000,US-NJ-Wrightstown-08562
3084,08601,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08601
3085,08602,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08602
3086,08603,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08603
3087,08604,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08604
3088,08605,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08605
3089,08606,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08606
3090,08607,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08607
3091,08608,US,Trenton,NJ,40.2187750000,-74.7667550000,US-NJ-Trenton-08608
3092,08609,US,Trenton,NJ,40.2261320000,-74.7382730000,US-NJ-Trenton-08609
3093,08610,US,Trenton,NJ,40.1846280000,-74.7067840000,US-NJ-Trenton-08610
3094,08611,US,Trenton,NJ,40.1898980000,-74.7448940000,US-NJ-Trenton-08611
3095,08618,US,Trenton,NJ,40.2544400000,-74.7875900000,US-NJ-Trenton-08618
3096,08619,US,Trenton,NJ,40.2396560000,-74.7000380000,US-NJ-Trenton-08619
3097,08620,US,Trenton,NJ,40.1620430000,-74.6510250000,US-NJ-Trenton-08620
3098,08625,US,Trenton,NJ,40.2067090000,-74.7564550000,US-NJ-Trenton-08625
3099,08628,US,Trenton,NJ,40.2645320000,-74.8181600000,US-NJ-Trenton-08628
3100,08629,US,Trenton,NJ,40.2204350000,-74.7306040000,US-NJ-Trenton-08629
3101,08638,US,Trenton,NJ,40.2562300000,-74.7584800000,US-NJ-Trenton-08638
3102,08640,US,Fort Dix,NJ,40.0103980000,-74.6148380000,US-NJ-Fort Dix-08640
3103,08641,US,Trenton,NJ,40.0294210000,-74.5890720000,US-NJ-Trenton-08641
3104,08645,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08645
3105,08646,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08646
3106,08647,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08647
3107,08648,US,Lawrence Township,NJ,40.2799360000,-74.7135040000,US-NJ-Lawrence Township-08648
3108,08650,US,Trenton,NJ,40.2241000000,-74.7648000000,US-NJ-Trenton-08650
3109,08666,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08666
3110,08690,US,Trenton,NJ,40.2335980000,-74.6550960000,US-NJ-Trenton-08690
3111,08691,US,Trenton,NJ,40.2145520000,-74.5759960000,US-NJ-Trenton-08691
3112,08695,US,Trenton,NJ,40.2167000000,-74.7433000000,US-NJ-Trenton-08695
3113,08701,US,Lakewood,NJ,40.0721140000,-74.2049780000,US-NJ-Lakewood-08701
3114,08720,US,Allenwood,NJ,40.1432920000,-74.1032850000,US-NJ-Allenwood-08720
3115,08721,US,Bayville,NJ,39.9043700000,-74.2114150000,US-NJ-Bayville-08721
3116,08722,US,Beachwood,NJ,39.9283620000,-74.2016340000,US-NJ-Beachwood-08722
3117,08723,US,Brick,NJ,40.0457660000,-74.1092360000,US-NJ-Brick-08723
3118,08724,US,Brick,NJ,40.0981050000,-74.1096160000,US-NJ-Brick-08724
3119,08730,US,Brielle,NJ,40.1049660000,-74.0645670000,US-NJ-Brielle-08730
3120,08731,US,Forked River,NJ,39.8577960000,-74.2665000000,US-NJ-Forked River-08731
3121,08732,US,Island Heights,NJ,39.9411140000,-74.1417740000,US-NJ-Island Heights-08732
3122,08733,US,Lakehurst,NJ,40.0105350000,-74.4139150000,US-NJ-Lakehurst-08733
3123,08734,US,Lanoka Harbor,NJ,39.8647320000,-74.1715460000,US-NJ-Lanoka Harbor-08734
3124,08735,US,Lavallette,NJ,39.9809030000,-74.0716500000,US-NJ-Lavallette-08735
3125,08736,US,Manasquan,NJ,40.1196160000,-74.0687310000,US-NJ-Manasquan-08736
3127,08739,US,Normandy Beach,NJ,40.0025000000,-74.0609000000,US-NJ-Normandy Beach-08739
3128,08740,US,Ocean Gate,NJ,39.9266610000,-74.1355280000,US-NJ-Ocean Gate-08740
3129,08741,US,Pine Beach,NJ,39.9334040000,-74.1669910000,US-NJ-Pine Beach-08741
3130,08742,US,Point Pleasant Beach,NJ,40.0816940000,-74.0632940000,US-NJ-Point Pleasant Beach-08742
3131,08750,US,Sea Girt,NJ,40.1308970000,-74.0459230000,US-NJ-Sea Girt-08750
3132,08751,US,Seaside Heights,NJ,39.9492980000,-74.0818140000,US-NJ-Seaside Heights-08751
3134,08753,US,Toms River,NJ,39.9857510000,-74.1595220000,US-NJ-Toms River-08753
3135,08754,US,Toms River,NJ,39.9539000000,-74.1985000000,US-NJ-Toms River-08754
3136,08755,US,Toms River,NJ,40.0053820000,-74.2255830000,US-NJ-Toms River-08755
3137,08756,US,Toms River,NJ,39.9539000000,-74.1985000000,US-NJ-Toms River-08756
3138,08757,US,Toms River,NJ,39.9678160000,-74.2514370000,US-NJ-Toms River-08757
3139,08758,US,Waretown,NJ,39.8016490000,-74.2574600000,US-NJ-Waretown-08758
3140,08759,US,Manchester Township,NJ,39.9553040000,-74.3646420000,US-NJ-Manchester Township-08759
3141,08801,US,Annandale,NJ,40.6330500000,-74.8916560000,US-NJ-Annandale-08801
3142,08802,US,Asbury,NJ,40.6794980000,-75.0321290000,US-NJ-Asbury-08802
3143,08803,US,Baptistown,NJ,40.5217000000,-75.0066000000,US-NJ-Baptistown-08803
3144,08804,US,Bloomsbury,NJ,40.6435780000,-75.0974130000,US-NJ-Bloomsbury-08804
3145,08805,US,Bound Brook,NJ,40.5714300000,-74.5373620000,US-NJ-Bound Brook-08805
3146,08807,US,Bridgewater,NJ,40.5927860000,-74.6162950000,US-NJ-Bridgewater-08807
3147,08808,US,Broadway,NJ,40.7318000000,-75.0516000000,US-NJ-Broadway-08808
3148,08809,US,Clinton,NJ,40.6563460000,-74.9261850000,US-NJ-Clinton-08809
3149,08810,US,Dayton,NJ,40.3719720000,-74.4974470000,US-NJ-Dayton-08810
3150,08812,US,Dunellen,NJ,40.5998050000,-74.4842710000,US-NJ-Dunellen-08812
3151,08816,US,East Brunswick,NJ,40.4366020000,-74.4168200000,US-NJ-East Brunswick-08816
3152,08817,US,Edison,NJ,40.5192470000,-74.3968290000,US-NJ-Edison-08817
3153,08818,US,Edison,NJ,40.5248000000,-74.3827000000,US-NJ-Edison-08818
3154,08820,US,Edison,NJ,40.5769040000,-74.3674610000,US-NJ-Edison-08820
3155,08821,US,Flagtown,NJ,40.5205530000,-74.6819530000,US-NJ-Flagtown-08821
3156,08822,US,Flemington,NJ,40.5183920000,-74.8680720000,US-NJ-Flemington-08822
3157,08823,US,Franklin Park,NJ,40.4383640000,-74.5670800000,US-NJ-Franklin Park-08823
3158,08824,US,Kendall Park,NJ,40.4177920000,-74.5509960000,US-NJ-Kendall Park-08824
3159,08825,US,Frenchtown,NJ,40.5083170000,-75.0142440000,US-NJ-Frenchtown-08825
3160,08826,US,Glen Gardner,NJ,40.7186480000,-74.9058800000,US-NJ-Glen Gardner-08826
3161,08827,US,Hampton,NJ,40.6728570000,-74.9751250000,US-NJ-Hampton-08827
3162,08828,US,Helmetta,NJ,40.3779690000,-74.4241560000,US-NJ-Helmetta-08828
3163,08829,US,High Bridge,NJ,40.6699320000,-74.8949340000,US-NJ-High Bridge-08829
3164,08830,US,Iselin,NJ,40.5693200000,-74.3149840000,US-NJ-Iselin-08830
3165,08831,US,Monroe Township,NJ,40.3312340000,-74.4169900000,US-NJ-Monroe Township-08831
3166,08832,US,Keasbey,NJ,40.5088440000,-74.3094880000,US-NJ-Keasbey-08832
3167,08833,US,Lebanon,NJ,40.6434680000,-74.8199900000,US-NJ-Lebanon-08833
3168,08834,US,Little York,NJ,40.6111000000,-75.0764000000,US-NJ-Little York-08834
3169,08835,US,Manville,NJ,40.5420360000,-74.5884320000,US-NJ-Manville-08835
3170,08836,US,Martinsville,NJ,40.6009000000,-74.5540960000,US-NJ-Martinsville-08836
3171,08837,US,Edison,NJ,40.5184910000,-74.3496820000,US-NJ-Edison-08837
3172,08840,US,Metuchen,NJ,40.5433640000,-74.3491900000,US-NJ-Metuchen-08840
3173,08844,US,Hillsborough,NJ,40.4989930000,-74.6847050000,US-NJ-Hillsborough-08844
3174,08846,US,Middlesex,NJ,40.5740290000,-74.4983540000,US-NJ-Middlesex-08846
3175,08848,US,Milford,NJ,40.5853730000,-75.1024260000,US-NJ-Milford-08848
3176,08850,US,Milltown,NJ,40.4498300000,-74.4449400000,US-NJ-Milltown-08850
3177,08852,US,Monmouth Junction,NJ,40.3945880000,-74.5486260000,US-NJ-Monmouth Junction-08852
3178,08853,US,Neshanic Station,NJ,40.5291280000,-74.7403590000,US-NJ-Neshanic Station-08853
3179,08854,US,Piscataway,NJ,40.5517640000,-74.4646750000,US-NJ-Piscataway-08854
3180,08855,US,Piscataway,NJ,40.4992000000,-74.3996000000,US-NJ-Piscataway-08855
3181,08857,US,Old Bridge,NJ,40.3910020000,-74.3255590000,US-NJ-Old Bridge-08857
3182,08858,US,Oldwick,NJ,40.6800340000,-74.7355060000,US-NJ-Oldwick-08858
3183,08859,US,Parlin,NJ,40.4577440000,-74.3024330000,US-NJ-Parlin-08859
3184,08861,US,Perth Amboy,NJ,40.5215020000,-74.2757710000,US-NJ-Perth Amboy-08861
3185,08862,US,Perth Amboy,NJ,40.5067000000,-74.2655000000,US-NJ-Perth Amboy-08862
3186,08863,US,Fords,NJ,40.5386920000,-74.3128580000,US-NJ-Fords-08863
3187,08865,US,Phillipsburg,NJ,40.6911760000,-75.1320250000,US-NJ-Phillipsburg-08865
3188,08867,US,Pittstown,NJ,40.5712640000,-74.9722650000,US-NJ-Pittstown-08867
3189,08868,US,Quakertown,NJ,40.5658000000,-74.9418000000,US-NJ-Quakertown-08868
3190,08869,US,Raritan,NJ,40.5702350000,-74.6387060000,US-NJ-Raritan-08869
3191,08870,US,Readington,NJ,40.5688000000,-74.7383000000,US-NJ-Readington-08870
3192,08871,US,Sayreville,NJ,40.4595000000,-74.3616000000,US-NJ-Sayreville-08871
3193,08872,US,Sayreville,NJ,40.4618740000,-74.3364840000,US-NJ-Sayreville-08872
3194,08873,US,Somerset,NJ,40.4988700000,-74.5251180000,US-NJ-Somerset-08873
3195,08875,US,Somerset,NJ,40.5014000000,-74.5814000000,US-NJ-Somerset-08875
3196,08876,US,Somerville,NJ,40.5860600000,-74.6646660000,US-NJ-Somerville-08876
3197,08879,US,South Amboy,NJ,40.4674060000,-74.2758360000,US-NJ-South Amboy-08879
3198,08880,US,South Bound Brook,NJ,40.5523870000,-74.5300230000,US-NJ-South Bound Brook-08880
3199,08882,US,South River,NJ,40.4466960000,-74.3786580000,US-NJ-South River-08882
3200,08884,US,Spotswood,NJ,40.3942370000,-74.3900300000,US-NJ-Spotswood-08884
3201,08885,US,Stanton,NJ,40.5751000000,-74.8382000000,US-NJ-Stanton-08885
3202,08886,US,Stewartsville,NJ,40.6935550000,-75.1103150000,US-NJ-Stewartsville-08886
3203,08887,US,Three Bridges,NJ,40.5274240000,-74.7855660000,US-NJ-Three Bridges-08887
3204,08888,US,Whitehouse,NJ,40.6184000000,-74.7444000000,US-NJ-Whitehouse-08888
3205,08889,US,Whitehouse Station,NJ,40.6084430000,-74.7680500000,US-NJ-Whitehouse Station-08889
3206,08890,US,Zarephath,NJ,40.5366000000,-74.5752000000,US-NJ-Zarephath-08890
3207,08899,US,Edison,NJ,40.5247000000,-74.3806000000,US-NJ-Edison-08899
3208,08901,US,New Brunswick,NJ,40.4877510000,-74.4410960000,US-NJ-New Brunswick-08901
3209,08902,US,North Brunswick,NJ,40.4391880000,-74.4821380000,US-NJ-North Brunswick-08902
3210,08903,US,New Brunswick,NJ,40.4863000000,-74.4525000000,US-NJ-New Brunswick-08903
3211,08904,US,Highland Park,NJ,40.5019270000,-74.4288940000,US-NJ-Highland Park-08904
3212,08905,US,New Brunswick,NJ,40.4863000000,-74.4525000000,US-NJ-New Brunswick-08905
3213,08906,US,New Brunswick,NJ,40.4894000000,-74.4494000000,US-NJ-New Brunswick-08906
3214,08933,US,New Brunswick,NJ,40.4863000000,-74.4525000000,US-NJ-New Brunswick-08933
3215,08989,US,New Brunswick,NJ,40.4863000000,-74.4525000000,US-NJ-New Brunswick-08989
3556,10001,US,New York,NY,40.7508000000,-73.9961220000,US-NY-New York-10001
3557,10002,US,New York,NY,40.7222960000,-73.9855060000,US-NY-New York-10002
3558,10003,US,New York,NY,40.7313920000,-73.9884000000,US-NY-New York-10003
3559,10004,US,New York,NY,40.6953830000,-74.0265250000,US-NY-New York-10004
3560,10005,US,New York,NY,40.7061720000,-74.0085960000,US-NY-New York-10005
3561,10006,US,New York,NY,40.7079320000,-74.0133350000,US-NY-New York-10006
3562,10007,US,New York,NY,40.7142160000,-74.0081680000,US-NY-New York-10007
3563,10008,US,New York,NY,40.7144000000,-74.0065000000,US-NY-New York-10008
3564,10009,US,New York,NY,40.7269800000,-73.9801150000,US-NY-New York-10009
3565,10010,US,New York,NY,40.7386340000,-73.9829370000,US-NY-New York-10010
3566,10011,US,New York,NY,40.7440600000,-74.0045920000,US-NY-New York-10011
3567,10012,US,New York,NY,40.7255680000,-73.9982080000,US-NY-New York-10012
3568,10013,US,New York,NY,40.7209210000,-74.0088780000,US-NY-New York-10013
3569,10014,US,New York,NY,40.7343320000,-74.0101120000,US-NY-New York-10014
3570,10016,US,New York,NY,40.7445940000,-73.9780880000,US-NY-New York-10016
3571,10017,US,New York,NY,40.7525160000,-73.9730720000,US-NY-New York-10017
3572,10018,US,New York,NY,40.7552560000,-73.9966840000,US-NY-New York-10018
3573,10019,US,New York,NY,40.7671920000,-73.9918100000,US-NY-New York-10019
3574,10020,US,New York,NY,40.7589080000,-73.9790200000,US-NY-New York-10020
3575,10021,US,New York,NY,40.7698310000,-73.9585140000,US-NY-New York-10021
3576,10022,US,New York,NY,40.7583460000,-73.9679970000,US-NY-New York-10022
3577,10023,US,New York,NY,40.7737260000,-73.9800670000,US-NY-New York-10023
3578,10024,US,New York,NY,40.7973640000,-73.9778500000,US-NY-New York-10024
3579,10025,US,New York,NY,40.7983450000,-73.9631580000,US-NY-New York-10025
3580,10026,US,New York,NY,40.8040500000,-73.9528330000,US-NY-New York-10026
3581,10027,US,New York,NY,40.8129080000,-73.9531940000,US-NY-New York-10027
3582,10028,US,New York,NY,40.7761270000,-73.9525970000,US-NY-New York-10028
3583,10029,US,New York,NY,40.7917080000,-73.9433190000,US-NY-New York-10029
3584,10030,US,New York,NY,40.8184330000,-73.9422740000,US-NY-New York-10030
3585,10031,US,New York,NY,40.8269040000,-73.9495930000,US-NY-New York-10031
3586,10032,US,New York,NY,40.8347900000,-73.9493150000,US-NY-New York-10032
3587,10033,US,New York,NY,40.8585490000,-73.9395500000,US-NY-New York-10033
3588,10034,US,New York,NY,40.8702850000,-73.9242450000,US-NY-New York-10034
3589,10035,US,New York,NY,40.7952730000,-73.9301070000,US-NY-New York-10035
3590,10036,US,New York,NY,40.7594770000,-73.9898710000,US-NY-New York-10036
3591,10037,US,New York,NY,40.8137320000,-73.9382430000,US-NY-New York-10037
3592,10038,US,New York,NY,40.7087860000,-74.0032160000,US-NY-New York-10038
3593,10039,US,New York,NY,40.8279900000,-73.9389080000,US-NY-New York-10039
3594,10040,US,New York,NY,40.8569400000,-73.9284910000,US-NY-New York-10040
3595,10041,US,New York,NY,40.7031190000,-74.0100220000,US-NY-New York-10041
3596,10043,US,New York,NY,40.7143000000,-74.0067000000,US-NY-New York-10043
3597,10044,US,New York,NY,40.7611730000,-73.9508060000,US-NY-New York-10044
3598,10045,US,New York,NY,40.7106000000,-74.0156000000,US-NY-New York-10045
3599,10055,US,New York,NY,40.7579000000,-73.9743000000,US-NY-New York-10055
3600,10060,US,New York,NY,40.7431000000,-73.9915000000,US-NY-New York-10060
3601,10065,US,New York,NY,40.7642530000,-73.9624660000,US-NY-New York-10065
3602,10069,US,New York,NY,40.7759250000,-73.9902020000,US-NY-New York-10069
3603,10075,US,New York,NY,40.7735500000,-73.9556210000,US-NY-New York-10075
3604,10080,US,New York,NY,40.7143000000,-74.0067000000,US-NY-New York-10080
3605,10081,US,New York,NY,40.7143000000,-74.0067000000,US-NY-New York-10081
3606,10087,US,New York,NY,40.7143000000,-74.0067000000,US-NY-New York-10087
3607,10090,US,New York,NY,40.7108000000,-74.0001000000,US-NY-New York-10090
