state,lat,lng
MN,47.803238,-96.545854
MN,48.586941,-96.845571
MN,48.018571,-96.964824
MN,47.990384,-96.654857
MN,47.847578,-96.881934
MN,48.440226,-95.786777
MN,48.053508,-95.717388
MN,48.681262,-96.180501
MN,48.35635,-95.592826
MN,48.790147,-96.99965
MN,48.673319,-96.584534
MN,48.900056,-97.106704
MN,48.615997,-96.583553
MN,48.630233,-96.977492
MN,48.857645,-96.601987
MN,48.902061,-96.86468
MN,47.672944,-96.209613
MN,48.455824,-96.037414
MN,48.285591,-96.24151
MN,48.94833,-97.150244
MN,47.804607,-95.87012
MN,48.195082,-97.097068
MN,47.90577,-95.903407
MN,47.861686,-96.287955
MN,48.76931,-95.66937
MN,48.006316,-96.287982
MN,48.941029,-97.15093
MN,48.849895,-95.538779
MN,48.456758,-96.906309
MN,48.456862,-96.451408
MN,48.587204,-96.125701
MN,48.26823,-96.489082
MN,48.628656,-95.734181
MN,48.195556,-96.717246
MN,48.865576,-95.372526
SD,43.003944,-96.610094
SD,44.296619,-96.672983
SD,43.739644,-96.761142
SD,43.062022,-96.805624
SD,43.580054,-96.581822
SD,44.347919,-96.817433
SD,44.320074,-96.782804
SD,42.821602,-96.835033
SD,43.586746,-97.308869
SD,43.301388,-96.618714
SD,43.089283,-96.973199
SD,43.422123,-96.983786
SD,43.891659,-97.008842
SD,44.028842,-96.838669
SD,43.790276,-96.980196
SD,43.681439,-96.820958
SD,43.272474,-96.983486
SD,43.819294,-96.731176
SD,43.97849,-96.64723
SD,42.744148,-96.665772
SD,44.254664,-96.550343
SD,43.197379,-96.508095
SD,44.065077,-96.621084
SD,43.328409,-97.46877
SD,43.747166,-96.572136
SD,42.861877,-97.200274
SD,43.417138,-96.697474
SD,43.630666,-96.970136
SD,43.13428,-96.561959
SD,43.638019,-97.06957
SD,43.279054,-97.141738
SD,43.104256,-97.256238
SD,42.57694,-96.598648
SD,43.323282,-96.875532
SD,43.067616,-97.577756
SD,43.72488,-96.860999
SD,43.971126,-97.139085
SD,43.377968,-97.291276
SD,43.23412,-97.519934
SD,42.966888,-97.302066
SD,43.494021,-97.211608
SD,43.7174,-97.1596
SD,42.520413,-96.504178
SD,44.152418,-97.009136
SD,44.22517,-97.340544
SD,43.298221,-97.733866
SD,43.40688,-97.142242
SD,44.130712,-97.249809
SD,43.667044,-96.741357
SD,44.087614,-96.948922
SD,43.761086,-97.368866
SD,43.104432,-97.782974
SD,44.246454,-97.038922
SD,42.850022,-97.963464
SD,42.926451,-97.6945
SD,43.463294,-96.870319
SD,43.891426,-96.61095
SD,42.98829,-97.872335
SD,43.045924,-97.497254
SD,43.573132,-96.510804
SD,42.836846,-96.992936
SD,43.174234,-97.190828
SD,44.261331,-96.95009
SD,42.990789,-97.180854
SD,43.011452,-97.06203
SD,44.000536,-96.977352
SD,43.986393,-97.339707
SD,43.292635,-96.756811
SD,42.935337,-97.457
SD,43.5503,-96.7002
SD,43.543794,-96.693807
SD,43.597354,-96.701257
SD,43.52211,-96.733952
SD,43.50241,-96.830385
SD,43.601636,-96.825205
SD,43.473313,-96.689634
SD,43.5503,-96.7002
SD,43.549688,-96.631134
SD,43.5503,-96.7002
SD,43.5503,-96.7002
SD,43.5503,-96.7002
SD,43.5503,-96.7002
SD,43.524696,-96.738746
SD,43.5503,-96.7002
SD,44.948464,-97.126064
SD,44.383934,-97.158546
SD,44.565065,-96.54861
SD,44.477926,-97.209022
SD,45.246266,-96.534426
SD,45.065303,-97.616543
SD,44.674416,-96.668083
SD,45.282914,-97.737288
SD,44.45658,-96.90701
SD,44.608032,-97.481344
SD,44.717184,-97.006048
SD,45.877219,-97.102892
SD,44.891582,-97.676319
SD,44.803254,-96.758653
SD,45.362594,-96.656393
SD,44.369474,-97.562312
SD,45.616427,-97.366016
SD,44.492475,-97.380451
SD,44.593934,-96.9259
SD,45.049938,-97.278148
SD,44.934808,-97.555231
SD,44.847615,-96.544978
SD,44.883614,-96.84352
SD,45.510964,-97.347686
SD,44.709514,-97.238983
SD,44.78244,-97.309356
SD,44.912865,-97.391994
SD,44.897341,-96.91829
SD,45.056419,-96.670263
SD,45.696678,-97.395618
SD,44.564772,-97.198969
SD,44.37604,-97.379562
SD,45.283108,-96.948605
SD,45.202034,-96.606273
SD,45.877724,-96.91571
SD,45.26117,-97.16494
SD,45.495166,-96.989362
SD,44.892115,-97.919521
SD,44.998719,-96.575992
SD,45.877473,-96.709138
SD,45.536801,-97.580751
SD,45.689015,-96.931245
SD,45.144953,-97.049449
SD,45.106538,-96.81201
SD,44.959338,-96.783611
SD,45.311169,-97.087304
SD,44.572194,-96.715352
SD,45.230668,-96.808307
SD,45.833592,-97.355823
SD,44.681394,-97.482264
SD,45.08666,-97.432758
SD,45.313275,-97.296168
SD,45.326075,-97.544705
SD,44.41294,-96.609435
SD,44.631069,-97.73496
SD,45.412994,-96.839601
SD,43.718253,-98.02626
SD,43.668217,-97.746687
SD,44.190192,-98.392513
SD,43.305696,-98.386246
SD,44.022908,-97.981808
SD,42.995994,-98.035562
SD,43.083744,-99.041184
SD,43.557414,-97.487588
SD,43.870302,-97.56005
SD,44.608646,-97.996356
SD,44.109334,-97.710982
SD,44.318416,-98.035726
SD,43.738376,-99.250803
SD,43.8108,-99.3303
SD,43.421032,-98.427865
SD,42.98242,-98.161962
SD,43.261737,-98.168087
SD,43.463241,-98.045585
SD,43.514586,-97.663304
SD,43.521861,-97.998855
SD,43.076756,-98.720646
SD,43.980248,-97.79077
SD,44.064131,-99.34147
SD,43.761941,-97.868384
SD,44.065335,-99.107537
SD,43.223576,-98.691032
SD,43.434656,-98.615786
SD,44.54507,-99.487366
SD,44.237077,-99.421418
SD,44.624754,-98.372341
SD,44.036858,-97.560879
SD,44.379236,-98.175826
SD,44.369504,-97.83345
SD,43.2126,-97.8157
SD,43.760436,-98.973528
SD,43.11662,-98.547804
SD,44.08026,-98.432178
SD,43.899683,-98.191149
SD,43.001499,-98.426982
SD,44.488243,-99.069098
SD,43.689046,-98.248923
SD,43.42053,-98.608332
SD,43.802977,-99.406226
SD,43.398344,-97.965622
SD,43.036803,-98.521804
SD,43.761038,-98.475132
SD,43.390762,-99.012836
SD,43.796068,-99.152568
SD,44.436437,-99.218814
SD,44.488275,-98.854746
SD,43.754012,-97.588798
SD,43.571467,-98.518279
SD,43.225962,-97.952833
SD,44.254662,-98.538647
SD,43.041107,-98.312967
SD,44.41536,-98.755952
SD,44.102148,-98.679331
SD,43.717846,-98.666897
SD,44.422422,-98.488031
SD,44.059547,-98.271484
SD,44.514825,-97.976101
SD,44.3633,-98.2137
SD,45.467451,-98.527454
SD,45.4647,-98.4862
SD,45.31895,-100.174175
SD,45.733301,-97.916986
SD,45.392177,-97.939193
SD,45.013485,-98.492742
SD,45.720298,-98.507473
SD,45.487806,-98.318484
SD,45.419284,-99.646827
SD,45.17042,-98.288448
SD,45.790744,-97.70911
SD,45.704508,-98.03119
SD,45.632419,-98.295127
SD,45.196932,-98.013974
SD,45.186869,-98.951448
SD,44.821002,-98.082544
SD,45.767149,-99.572613
SD,45.07111,-99.124594
SD,45.3309,-98.0978
SD,44.835925,-98.252371
SD,45.823022,-98.485695
SD,45.057025,-100.130575
SD,45.461838,-98.14446
SD,45.85681,-98.165492
SD,45.614394,-99.434051
SD,45.755432,-98.19347
SD,45.230985,-99.825346
SD,45.418986,-98.876851
SD,45.476572,-99.867664
SD,45.609831,-97.721792
SD,44.985034,-99.715742
SD,45.765808,-98.983312
SD,45.853384,-99.211167
SD,45.273114,-98.65063
SD,45.155736,-98.416392
SD,45.150206,-98.691164
SD,45.230895,-99.456916
SD,44.860327,-99.129568
SD,45.500789,-97.795345
SD,44.866772,-98.557312
SD,44.896242,-98.843512
SD,45.418919,-99.328623
SD,45.420344,-100.11902
SD,45.027931,-99.389494
SD,45.292062,-98.258483
SD,45.165548,-99.626774
SD,44.720099,-98.593818
SD,45.030938,-98.104909
SD,45.321492,-98.433732
SD,45.642386,-98.652476
SD,44.567083,-100.267233
SD,44.846356,-100.200496
SD,43.88645,-101.243305
SD,44.486957,-99.886388
SD,43.327213,-99.135878
SD,43.175909,-99.781068
SD,43.24115,-99.563723
SD,43.94279,-100.502814
SD,44.475792,-100.529515
SD,43.386914,-99.452625
SD,43.619552,-99.743204
SD,44.431707,-99.768518
SD,44.491432,-100.841555
SD,43.083885,-99.237414
SD,44.526053,-99.589354
SD,43.606897,-99.957072
SD,43.841558,-101.698716
SD,43.863239,-99.825803
SD,43.593018,-101.384542
SD,44.065873,-99.706346
SD,43.192888,-101.668694
SD,44.370914,-101.36729
SD,44.431928,-101.771879
SD,43.194345,-100.474428
SD,43.938013,-100.70648
SD,43.476184,-101.077596
SD,43.964008,-100.922242
SD,43.353942,-100.382622
SD,44.722541,-100.060798
SD,43.3095,-100.969611
SD,44.152157,-101.737514
SD,43.932869,-100.067768
SD,43.79167,-99.574897
SD,43.218096,-100.962084
SD,43.125674,-99.0896
SD,43.161396,-100.969464
SD,43.106103,-101.477337
SD,43.999323,-100.306576
SD,43.571174,-101.816043
SD,43.6237,-100.897514
SD,43.249103,-99.882258
SD,43.48671,-100.066952
SD,43.579513,-100.404302
SD,45.402708,-100.534475
SD,45.448838,-102.518906
SD,45.774868,-101.048556
SD,44.614674,-101.682032
SD,45.050708,-101.568746
SD,45.098437,-100.767968
SD,44.936731,-102.356678
SD,45.42966,-100.885745
SD,45.581236,-100.265142
SD,45.847745,-100.051258
SD,45.233118,-101.329737
SD,45.788446,-101.8433
SD,45.051938,-101.398454
SD,45.752313,-102.2542
SD,45.6755,-100.8036
SD,45.752483,-102.756004
SD,45.70832,-101.520986
SD,45.70832,-101.018093
SD,45.386001,-102.09152
SD,45.838089,-101.690324
SD,45.68082,-100.11532
SD,45.837284,-100.304839
SD,45.505808,-102.813678
SD,45.853568,-103.035337
SD,45.515057,-103.084899
SD,45.109672,-100.550244
SD,45.325374,-100.966762
SD,45.411352,-100.709321
SD,45.708177,-100.519489
SD,45.7658,-101.0804
SD,45.801348,-101.585022
SD,45.184356,-100.840592
SD,44.118807,-103.187884
SD,44.011325,-103.404565
SD,44.026126,-103.075662
SD,44.150532,-103.094438
SD,44.0806,-103.2309
SD,43.295686,-101.902004
SD,43.118712,-102.25885
SD,44.892151,-103.731196
SD,44.17603,-103.374046
SD,44.140058,-102.990222
SD,45.578942,-103.498861
SD,43.514831,-103.25036
SD,43.936156,-102.843074
SD,43.708374,-103.745192
SD,44.26586,-103.627118
SD,43.381062,-103.70068
SD,44.539337,-102.572679
SD,43.6537,-103.200572
SD,44.412722,-103.473124
SD,43.806186,-103.132762
SD,43.997309,-103.775444
SD,43.347211,-103.479166
SD,44.540798,-102.265299
SD,43.752655,-101.898198
SD,43.885196,-103.429098
SD,43.538598,-102.317678
SD,44.26089,-103.894821
SD,45.822392,-103.371323
SD,43.305718,-102.394132
SD,45.000914,-102.588572
SD,44.225762,-103.574955
SD,44.908668,-103.232789
SD,44.211358,-102.760842
SD,44.648331,-103.522714
SD,43.110584,-103.17401
SD,43.269206,-102.764837
SD,43.345998,-103.202529
SD,44.096034,-102.558092
SD,44.238821,-103.272131
SD,43.343834,-102.677764
SD,43.289648,-102.217034
SD,43.629915,-103.615403
SD,44.081358,-102.1176
SD,45.2714,-103.5476
SD,44.546821,-103.758522
SD,43.806508,-102.477419
SD,43.260059,-103.16947
SD,44.474208,-103.883664
SD,44.42894,-103.234082
SD,44.690635,-102.730364
SD,44.585949,-103.36517
SD,44.097872,-102.218837
SD,44.213851,-102.480743
SD,44.615552,-102.389208
SD,44.494449,-103.588751
SD,43.151397,-102.357805
SD,44.498715,-103.872583
ND,46.451612,-96.730948
ND,47.0213,-97.3881
ND,47.021074,-97.250217
ND,47.059172,-96.97302
ND,47.093486,-97.196946
ND,47.021135,-97.462896
ND,46.297544,-96.99926
ND,47.367492,-97.28233
ND,46.92712,-97.546767
ND,46.948027,-97.158051
ND,46.065265,-97.342748
ND,46.54401,-96.788929
ND,47.367789,-97.410337
ND,46.0588,-97.841457
ND,46.420123,-96.865786
ND,46.731582,-97.067792
ND,46.615779,-97.606794
ND,47.11552,-97.387724
ND,46.02928,-96.689926
ND,46.774722,-97.684698
ND,46.06592,-97.633107
ND,46.43491,-97.919465
ND,47.25267,-97.356098
ND,47.157135,-96.955152
ND,47.195364,-96.960252
ND,46.225169,-97.788292
ND,46.080466,-96.91197
ND,46.955975,-96.955196
ND,45.980163,-97.514946
ND,47.367822,-97.024148
ND,47.297124,-97.68529
ND,46.710134,-96.884475
ND,47.187891,-97.218257
ND,46.669588,-97.997372
ND,46.637621,-97.043004
ND,46.60805,-97.282432
ND,46.065616,-97.192854
ND,46.420232,-97.636736
ND,47.261066,-97.909048
ND,46.42724,-97.280882
ND,46.181946,-96.959192
ND,46.84726,-97.125177
ND,46.261156,-97.4876
ND,46.261546,-96.873849
ND,46.63753,-97.806976
ND,46.964053,-97.818484
ND,47.145281,-97.652753
ND,47.2066,-97.7904
ND,46.08045,-97.478825
ND,46.542842,-97.416338
ND,46.246913,-97.830267
ND,46.949186,-97.671283
ND,46.942368,-98.007794
ND,46.2654,-96.6056
ND,46.290014,-96.715204
ND,46.273042,-96.607466
ND,46.514306,-96.951822
ND,46.869862,-96.936294
ND,46.854332,-97.345768
ND,46.340287,-97.145733
ND,46.925828,-96.828912
ND,46.854703,-96.823065
ND,46.796663,-96.882706
ND,46.8774,-96.7895
ND,46.8774,-96.7895
ND,46.8774,-96.7895
ND,46.8774,-96.7895
ND,46.8774,-96.7895
ND,46.8774,-96.7895
ND,46.8774,-96.7895
ND,46.8774,-96.7895
ND,46.9009,-96.8018
ND,46.8774,-96.7895
ND,47.87222,-97.122559999999993
ND,47.922112,-97.073779
ND,47.987062,-97.145212
ND,47.953224,-97.370228
ND,47.962068,-97.398255
ND,47.9255,-97.0325
ND,47.9255,-97.0325
ND,47.93,-97.0302
ND,48.412516,-98.109767
ND,47.709346,-98.007896
ND,47.933208,-97.484201
ND,48.887612,-97.435895
ND,47.584922,-97.03464
ND,47.454234,-96.906522
ND,48.796556,-97.753182
ND,48.61554,-97.687868
ND,47.541398,-96.967322
ND,48.165877,-97.968322
ND,48.60084,-97.247064
ND,48.519738,-97.926824
ND,47.875172,-97.366946
ND,48.463315,-98.204206
ND,47.541844,-97.729226
ND,48.216572,-97.860126
ND,48.216634,-97.524806
ND,48.092702,-97.47079
ND,48.717493,-97.449296
ND,48.397851,-97.383102
ND,48.782406,-97.415011
ND,48.945904,-98.737495
ND,47.65347,-97.357294
ND,48.702932,-97.698631
ND,48.521358,-97.666244
ND,48.115084,-97.633183
ND,48.85892,-98.409746
ND,48.28199,-98.011462
ND,47.90424,-97.698427
ND,47.802641,-98.140959
ND,48.945978,-98.408815
ND,48.106736,-97.237586
ND,47.497872,-97.283058
ND,48.012669,-97.344415
ND,48.063911,-98.129413
ND,48.630453,-97.992416
ND,48.252511,-97.313054
ND,48.688363,-97.851514
ND,48.93879,-97.572936
ND,47.984278,-97.849478
ND,47.758858,-97.592382
ND,48.6449,-98.252991
ND,48.398031,-97.790557
ND,48.858932,-97.307261
ND,48.013203,-97.984686
ND,48.296618,-97.698206
ND,47.498107,-97.410041
ND,47.701714,-97.12607
ND,48.630538,-97.428454
ND,47.629392,-97.920772
ND,47.765997,-97.137113
ND,48.924247,-98.540532
ND,48.880836,-97.946698
ND,48.162471,-98.889716
ND,48.631702,-99.667421
ND,48.630782,-98.611868
ND,48.160504,-100.042268
ND,48.805495,-99.788732
ND,48.580722,-99.362594
ND,48.859374,-100.402081
ND,48.209554,-98.324773
ND,48.848508,-98.922332
ND,48.464746,-99.23199
ND,48.275508,-99.102786
ND,48.095015,-98.57969
ND,48.857602,-100.07072
ND,48.448926,-98.467387
ND,48.631166,-99.101347
ND,48.079385,-99.750802
ND,47.989614,-99.028216
ND,48.536194,-98.59989
ND,48.909455,-99.394049
ND,47.784491,-99.747632
ND,48.32666,-99.727845
ND,48.013338,-98.344306
ND,48.282202,-98.378836
ND,48.290182,-99.394477
ND,47.97732,-99.55461
ND,48.114513,-99.329456
ND,48.674362,-98.888026
ND,48.638845,-99.623848
ND,48.601606,-98.383402
ND,47.666704,-98.942524
ND,47.977321,-99.222112
ND,47.759234,-98.34264
ND,48.231327,-99.070326
ND,48.754568,-99.427474
ND,48.851812,-99.197527
ND,48.610618,-99.928202
ND,48.866056,-99.536668
ND,48.217824,-100.074722
ND,48.945642,-99.794658
ND,47.954862,-98.905394
ND,48.945987,-99.001025
ND,47.840578,-99.10314
ND,48.470984,-98.840495
ND,47.905466,-98.813466
ND,47.802828,-98.525228
ND,47.867142,-98.702637
ND,48.318769,-98.800394
ND,48.617496,-100.262821
ND,48.458063,-99.636956
ND,48.341076,-99.60578
ND,46.90656,-98.754102
ND,46.9109,-98.7082
ND,46.914474,-98.697198
ND,46.071312,-99.317889
ND,46.369946,-98.473848
ND,47.586336,-98.372044
ND,47.450411,-99.67196
ND,47.06643,-98.879409999999993
ND,47.443029,-99.033315
ND,47.623076,-99.394039
ND,47.501162,-99.841462
ND,46.892664,-99.070476
ND,47.470902,-98.24228
ND,47.203653,-98.594264
ND,46.806634,-99.763906
ND,47.175746,-98.161416
ND,47.500506,-100.2555
ND,46.522171,-98.474002
ND,46.32074,-98.77003
ND,46.109701,-98.495294
ND,47.646761,-99.660571
ND,46.025778,-98.828086
ND,46.270979,-99.173651
ND,46.181678,-98.378386
ND,46.586077,-99.236684
ND,47.45703,-98.670192
ND,47.480951,-100.138935
ND,47.565693,-98.830552
ND,47.305142,-98.17186
ND,47.464896,-99.936567
ND,47.5422,-98.2376
ND,46.594302,-98.877082
ND,47.276261,-98.721114
ND,46.321594,-98.936989
ND,46.377728,-98.285176
ND,46.291863,-99.375716
ND,46.64555,-98.173237
ND,47.505192,-100.480702
ND,47.61539,-98.595947
ND,46.638271,-98.369199
ND,46.870966,-99.330555
ND,46.638189,-98.660522
ND,46.109429,-98.132516
ND,47.146784,-99.555352
ND,47.190568,-99.027704
ND,47.154956,-100.531195
ND,47.153859,-99.67235
ND,47.095707,-98.182135
ND,46.921724,-98.287706
ND,46.921332,-98.453548
ND,46.850406,-99.96983
ND,46.638383,-99.357484
ND,47.384662,-98.45691
ND,47.386056,-99.394155
ND,46.820575,-99.574496
ND,47.161738,-99.98862
ND,46.38419,-98.045065
ND,47.131799,-98.446297
ND,47.154228,-100.293989
ND,46.285775,-99.638321
ND,47.153246,-99.312344
ND,46.7616,-98.533763
ND,46.822464,-100.718953
ND,46.8085,-100.7836
ND,46.910534,-100.759979
ND,46.711389,-100.649356
ND,46.820072,-100.780105
ND,46.8085,-100.7836
ND,46.8085,-100.7836
ND,46.69423,-101.518728
ND,47.026318,-100.69702
ND,47.277761,-101.942194
ND,46.589404,-100.105106
ND,46.347341,-100.634552
ND,46.318797,-101.489726
ND,47.138804,-101.141813
ND,47.581276,-101.204084
ND,46.86547,-100.12068
ND,46.389239,-101.789697
ND,46.501602,-101.206681
ND,46.066638,-100.692125
ND,47.64254,-101.568626
ND,47.38357,-102.057206
ND,46.080662,-99.952407
ND,46.521082,-100.370466
ND,47.308976,-101.589416
ND,46.458032,-99.927613
ND,46.265562,-100.25394
ND,46.681351,-100.926762
ND,46.815683,-100.521258
ND,47.51455,-100.747814
ND,46.63367,-100.301758
ND,46.457599,-99.654364
ND,46.357533,-101.888324
ND,46.925372,-101.421708
ND,46.30972,-101.361666
ND,47.536376,-101.365406
ND,46.603627,-100.96987
ND,46.081246,-101.398925
ND,46.23127,-101.17978
ND,46.353074,-100.830335
ND,47.295964,-101.395911
ND,46.866027,-100.331571
ND,46.072864,-100.299562
ND,47.544636,-100.875411
ND,47.436646,-101.239304
ND,47.369034,-101.015695
ND,47.177046,-100.775628
ND,47.349592,-101.939002
ND,46.064343,-99.775646
ND,46.841738,-102.822305
ND,46.8795,-102.7893
ND,46.455023,-103.362659
ND,47.037128,-103.856476
ND,46.87821,-103.182235
ND,46.112475,-103.43186
ND,47.263292,-102.197599
ND,47.365306,-102.555032
ND,47.108543,-103.350191
ND,46.945351,-102.564768
ND,46.820277,-101.844211
ND,46.672099,-103.923144
ND,47.464569,-103.37799
ND,47.372924,-102.334874
ND,46.853048,-102.025238
ND,46.113882,-102.444885
ND,47.504449,-102.67886
ND,46.68077,-102.485645
ND,47.183558,-102.86356
ND,46.410456,-103.860605
ND,47.1381,-102.3325
ND,46.785112,-103.447859
ND,46.382184,-102.274497
ND,46.499191,-102.785938
ND,46.113378,-102.889238
ND,46.396059,-102.63345
ND,46.28756,-103.717433
ND,46.891692,-102.264414
ND,46.112908,-103.120101
ND,46.767912,-103.767006
ND,46.760255,-103.041882
ND,46.93351,-102.464376
ND,48.087121,-101.317866
ND,48.2325,-101.2956
ND,48.305779,-101.310964
ND,48.429158,-101.320812
ND,48.41502,-101.332858
ND,48.246287,-101.30039
ND,47.862818,-100.220704
ND,48.917504,-101.321672
ND,48.00735,-100.54021
ND,48.501994,-100.798732
ND,47.782794,-101.067836
ND,48.291583,-101.761741
ND,48.859547,-102.28393
ND,48.233648,-101.501228
ND,47.789374,-100.606624
ND,48.502308,-101.711754
ND,48.830828,-102.797992
ND,48.816381,-103.175557
ND,48.444002,-101.015788
ND,48.167821,-101.609226
ND,48.502772,-101.976488
ND,47.869522,-101.496814
ND,47.891352,-100.34676
ND,48.903041,-102.350693
ND,48.465772,-101.353554
ND,48.240213,-100.800062
ND,48.1164,-100.56104499999999
ND,48.74905,-102.125239
ND,48.690499,-100.614416
ND,48.632558,-101.451102
ND,48.821738,-102.546386
ND,48.575358,-102.940223
ND,47.978935,-101.78818
ND,47.848768,-102.668399
ND,47.744858,-100.101868
ND,47.804632,-101.250482
ND,48.690313,-101.256437
ND,48.799512,-101.562801
ND,48.683258,-100.954991
ND,47.95123,-102.554052
ND,48.867099,-103.03803
ND,48.240582,-101.015948
ND,48.291874,-102.239669
ND,47.971681,-102.128641
ND,48.109136,-101.95472
ND,48.946648,-102.589444
ND,48.576929,-102.62473
ND,47.671131,-102.063982
ND,48.306443,-102.569154
ND,47.761377,-100.896412
ND,47.863542,-101.817102
ND,47.980666,-101.131422
ND,48.946602,-101.725596
ND,48.859494,-100.708821
ND,48.32611,-102.422551
ND,48.291267,-101.100911
ND,48.763618,-101.773351
ND,48.368966,-100.442856
ND,48.574513,-100.787272
ND,48.035186,-100.933737
ND,47.97846,-100.777281
ND,48.873974,-101.06993
ND,48.35023,-102.802654
ND,48.626096,-103.146622
ND,48.209139,-103.661174
ND,48.1335,-103.6335
ND,48.575854,-103.471867
ND,47.861169,-103.639204
ND,48.81647,-103.587554
ND,47.735143,-103.488506
ND,47.672438,-103.736808
ND,48.245778,-103.345576
ND,48.867468,-103.789935
ND,48.648455,-103.910382
ND,47.949182,-102.812726
ND,48.321437,-103.2053
ND,48.334011,-102.928947
ND,48.089114,-103.83087
ND,47.853701,-103.163246
ND,48.532274,-103.667402
MT,45.525336,-109.600714
MT,45.907297,-108.653131
MT,45.548734,-106.284922
MT,45.5947,-106.2703
MT,45.894678999999996,-108.114093
MT,45.172908,-109.095264
MT,45.072557,-109.132188
MT,46.036144,-107.228973
MT,45.923758,-109.731608
MT,45.342717,-106.501278
MT,45.465191,-109.111768
MT,45.278338,-108.653065
MT,46.052654,-108.866574
MT,45.442342,-107.049437
MT,45.913904,-110.608095
MT,45.609525,-109.233529
MT,45.087208,-109.905597
MT,45.6434,-107.543122
MT,46.269805,-107.704485
MT,45.1739,-106.642084
MT,45.434064,-108.754762
MT,45.247978,-110.882275
MT,45.331892,-109.727868
MT,45.391141,-108.944825
MT,45.134766,-110.42251
MT,45.478858,-107.278033
MT,46.987466,-108.894592
MT,45.712607,-109.749704
MT,45.862391,-107.473294
MT,45.214996,-108.021456
MT,46.484946,-109.86957
MT,45.879751,-108.221362
MT,46.318582,-107.383464
MT,46.67104,-107.535134
MT,45.484897,-109.027291
MT,45.532994,-106.498628
MT,45.632155,-108.766404
MT,46.441735,-108.998905
MT,45.52082,-110.56623
MT,45.280199,-107.85497
MT,45.447796,-109.986396
MT,46.544926,-110.463738
MT,46.57558,-107.936792
MT,46.065113,-109.65023
MT,45.845695,-108.95334
MT,46.945322,-107.794733
MT,46.509389,-108.046752
MT,45.439504,-109.799799
MT,45.391078,-105.910244
MT,45.67541,-109.0007
MT,45.901847,-107.866137
MT,45.272942,-110.667688
MT,45.341018,-108.433736
MT,45.991223,-109.289131
MT,45.184486,-109.48328
MT,45.772014,-109.553532
MT,45.370408,-109.221826
MT,45.377872,-109.439842
MT,46.499144,-108.584104
MT,46.5044,-108.2188
MT,46.373379,-109.37811
MT,45.474524,-107.901348
MT,46.293856,-107.111898
MT,47.064324,-107.301586
MT,46.391116,-109.605933
MT,46.083405,-108.379262
MT,45.010782,-109.964648
MT,45.7386,-110.2264
MT,46.6183,-107.5507
MT,47.0368,-108.5961
MT,46.485758,-109.999362
MT,46.001336,-110.570012
MT,47.173641,-108.28122
MT,46.157087,-107.992074
MT,45.128778,-107.631796
MT,45.66025,-108.384307
MT,45.765853,-108.577164
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,45.870284,-108.491903
MT,45.775349,-108.667216
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,45.7834,-108.5003
MT,48.136064,-105.529953
MT,48.686272,-104.416856
MT,48.192826,-104.20919
MT,48.313914,-104.843172
MT,47.216413,-105.841457
MT,47.535077,-105.830786
MT,47.578888,-104.26446
MT,48.139717,-104.470903
MT,48.548762,-104.186228
MT,47.969532,-104.618238
MT,48.722483,-105.13695
MT,47.982798,-106.616728
MT,48.256154,-105.950937
MT,48.302532,-104.405496
MT,48.386634,-106.611537
MT,48.406155,-106.487732
MT,48.8484,-106.2487
MT,48.576833,-106.890579
MT,48.440142,-104.551787
MT,47.752966,-104.73019
MT,48.534683,-106.19138
MT,48.477169,-104.3782
MT,48.264101,-106.287658
MT,48.890052,-106.473802
MT,48.906552,-104.763244
MT,48.781398,-105.805158
MT,48.799442,-104.568191
MT,48.308265,-105.203914
MT,48.955044,-104.650904
MT,48.815693,-104.894472
MT,48.555234,-104.624389
MT,47.636074,-105.00007
MT,48.727959,-106.309592
MT,48.632704,-107.47901
MT,47.515272,-104.352696
MT,48.733286,-105.428997
MT,47.736621,-104.196293
MT,48.3549,-106.9095
MT,47.836313,-105.421654
MT,48.852233,-104.221782
MT,48.922837,-105.371072
MT,46.387552,-105.887242
MT,45.224248,-104.262914
MT,46.66485,-106.323566
MT,46.283489,-104.325535
MT,45.393756,-105.450322
MT,47.415927,-104.959495
MT,45.4984,-104.828366
MT,45.519203,-105.485905
MT,47.319655,-107.581816
MT,45.4864,-104.2073
MT,47.174953,-106.557262
MT,45.922134,-106.685145
MT,45.844904,-104.512048
MT,46.715612,-105.181239
MT,46.437169,-106.994662
MT,47.17296,-104.815232
MT,45.393981,-104.605135
MT,46.25147,-106.210732
MT,46.222525,-105.23529
MT,47.580178,-106.853838
MT,46.64791,-105.832929
MT,47.224382,-105.175813
MT,46.715243,-104.805372
MT,45.541206,-105.6681
MT,46.404016,-104.560461
MT,45.728644,-105.242088
MT,46.181926,-106.53453
MT,46.903013,-105.565757
MT,46.042071,-105.586432
MT,47.019494,-104.326097
MT,46.117998,-104.468232
MT,47.516219,-111.277722
MT,47.507679,-111.178837
MT,47.5001,-111.30029999999999
MT,47.527784,-111.356634
MT,47.299432,-111.191426
MT,47.5001,-111.30029999999999
MT,47.514018,-112.605191
MT,48.849149,-113.313339
MT,47.326007,-110.89324
MT,47.541652,-111.266755
MT,48.036652,-111.696099
MT,48.584461,-112.823129
