,state,lat,lng
95,MA,42.4501,-73.2456
6279,PA,40.2682,-76.8822
9796,WV,38.982702,-81.963933
24010,MN,48.456862,-96.451408
30189,AR,35.431884000000004,-92.408974
34482,CO,37.32176,-103.403942
24467,ND,46.8774,-96.7895
29692,LA,30.298225,-91.1745
27466,MO,39.638394,-93.203982
1268,ME,45.042986,-68.518064
26842,MO,38.263646,-91.150504
17346,KY,37.227644,-86.156233
22254,WI,43.053204,-87.93315600000001
31964,TX,31.49904,-95.420503
12952,FL,30.067826,-82.106124
39951,OR,44.481778999999996,-119.517669
40764,AK,60.210537,-151.409868
36615,NV,36.111646,-115.211941
19940,MI,42.843738,-83.039918
39067,CA,38.164246999999996,-121.597474
35728,AZ,33.522714,-112.406924
15900,TN,36.1048,-89.1168
11012,NC,35.2267,-80.8434
6103,PA,40.994192,-78.626302
34239,CO,39.88297,-105.760545
40222,WA,46.985834000000004,-121.836183
14332,FL,28.5745,-81.7464
34061,CO,39.649278,-105.011248
16215,MS,33.1632,-89.49076
38012,CA,35.404306,-119.237126
37062,CA,33.7668,-118.1886
31170,OK,35.798838,-96.72135
4874,NY,42.830397,-77.315064
21961,IA,40.991592,-92.30162800000001
8828,VA,37.562425,-76.778758
8810,VA,37.730806,-76.672338
19005,IN,39.546715999999996,-85.59700000000001
8645,VA,39.056207,-78.114527
28958,NE,41.849033,-98.557331
15891,TN,35.13012,-88.344444
39043,CA,38.562963,-121.81601
25950,IL,40.997574,-90.08485999999999
30130,AR,33.138746000000005,-93.465086
26787,MO,38.423443,-90.401639
27074,MO,37.320937,-90.865888
23041,MN,45.497112,-92.925569
14477,AL,33.179757,-86.225824
3582,NY,40.930424,-73.11205
32692,TX,30.311771999999998,-95.674548
22919,WI,46.555113,-91.930027
15687,TN,35.2664,-89.7686
3295,NY,40.896265,-73.781088
38315,CA,37.534753,-122.24713500000001
28870,NE,40.741987,-97.597157
24742,ND,48.830828000000004,-102.79799200000001
2403,NJ,40.7357,-74.1725
15548,TN,36.548539,-83.972174
7300,PA,40.0968,-75.4701
9070,VA,37.033959,-76.3196
8126,MD,39.339327000000004,-76.85797
37781,CA,33.604221,-117.66765900000001
5835,PA,41.142696,-79.576973
18493,OH,39.340999,-84.11354200000001
17170,KY,37.362849,-83.145248
9069,VA,37.135436,-76.353588
4786,NY,43.088390000000004,-78.267935
19329,IN,41.1306,-85.1289
410,MA,42.11855,-71.103346
39031,CA,39.2432,-120.0714
22531,WI,44.409663,-88.098253
14230,FL,28.9137,-82.4584
22497,WI,44.792542,-92.439962
26546,IL,39.995,-89.8499
18573,OH,39.1616,-84.4569
33871,TX,32.046358000000005,-102.030644
31081,OK,36.232444,-99.088978
37879,CA,34.3994,-118.9175
2816,NJ,39.544563000000004,-75.202683
13049,FL,30.3318,-81.6555
16074,MS,33.942592,-90.943841
37096,CA,34.167659,-118.16956599999999
24055,SD,42.966888,-97.302066
26233,IL,38.653399,-90.170263
11443,NC,35.628147999999996,-82.406266
28255,KS,38.374411,-96.000816
28239,KS,38.666914,-96.525761
32491,TX,31.614709,-100.731096
4585,NY,44.674960999999996,-75.482229
39893,OR,42.73603,-121.54235
26395,IL,40.017343,-90.85556700000001
39388,CA,39.060248,-120.15683200000001
14587,AL,32.97188,-87.791861
23203,MN,45.065135,-93.98388
4417,NY,42.712031,-74.909674
14418,AL,34.14938,-86.74735600000001
8965,VA,36.9126,-76.7167
4041,NY,41.907329,-73.693001
28254,KS,37.83048,-96.058648
12741,GA,31.513968,-82.17201800000001
31715,TX,32.7835,-96.8001
30217,AR,34.706934000000004,-91.53600899999999
20835,MI,44.922999,-85.028921
30590,AR,36.133990000000004,-92.763584
19191,IN,41.478673,-85.847098
31719,TX,32.7835,-96.8001
10558,NC,36.4,-79.7732
19923,MI,42.673562,-82.91500400000001
10511,NC,36.485107,-79.73899300000001
22845,WI,44.57425,-91.699264
19436,IN,39.287201,-84.889288
24103,SD,44.477926000000004,-97.20902199999999
12715,GA,32.0836,-81.1003
38511,CA,38.067436,-121.660468
16319,MS,32.2986,-90.1849
38091,CA,36.875807,-117.91238
14024,FL,28.044185,-81.626246
19215,IN,41.6833,-86.239326
26093,IL,40.253508000000004,-89.09105799999999
27325,MO,39.0997,-94.5784
16217,MS,32.559681,-90.325799
21261,IA,41.578518,-93.67965
4516,NY,43.53196,-75.160143
24343,SD,44.118807000000004,-103.187884
18631,OH,40.339288,-84.495522
10101,WV,40.20791,-80.652774
11913,SC,34.863298,-81.226008
1135,ME,43.548807000000004,-70.844392
36382,NM,34.81228,-103.337319
33909,TX,31.911728999999998,-102.483329
38582,CA,37.899439,-122.27849199999999
22643,WI,44.80125,-89.245059
4714,NY,42.578302,-78.377682
13846,FL,27.8494,-82.3132
10790,NC,36.508688,-77.48394499999999
12415,GA,34.919610999999996,-83.385646
24057,SD,43.7174,-97.1596
8788,VA,37.426919,-76.275966
19084,IN,39.889388000000004,-86.29654000000001
9934,WV,37.606118,-81.913792
31519,TX,32.875007000000004,-96.98328000000001
38830,CA,37.420142,-120.665231
7482,DC,38.9009,-77.0075
11752,SC,34.027342,-79.36858000000001
40964,AK,58.125642000000006,-135.96310400000002
15776,TN,35.1497,-90.0487
26496,IL,39.610418,-88.974237
14066,FL,26.5626,-81.9499
37738,CA,33.685157000000004,-117.734614
8092,MD,39.4211,-76.6266
8251,MD,39.069326000000004,-75.81598199999999
6306,PA,39.982594,-77.84978000000001
1948,CT,41.697806,-72.657788
19133,IN,41.177374,-87.485434
5447,PA,39.946249,-79.939325
29096,NE,41.321686,-98.621923
2458,NJ,41.112803,-74.49623199999999
40058,WA,47.508872,-122.19496000000001
22795,WI,43.291831,-90.985411
38650,CA,37.9748,-122.5607
32629,TX,29.7632,-95.3633
33050,TX,29.858098,-98.53429100000001
37251,CA,34.1722,-118.3782
40513,WA,47.63324,-119.720841
25542,IL,41.8808,-87.62551500000001
9463,VA,37.147795,-79.24194200000001
23198,MN,44.760977000000004,-94.485709
21807,IA,42.390062,-91.118861
8861,VA,37.715555,-76.926087
1733,VT,44.378676,-72.497325
29925,LA,31.001548,-91.88003
39901,OR,42.066385,-120.22558899999999
25320,IL,41.9125,-88.1349
33568,TX,29.305736,-99.547156
22206,WI,43.005844,-88.66748299999999
40272,WA,47.102446,-122.32673100000001
10206,WV,38.929424,-79.9777
17103,KY,37.639145,-82.299015
28891,NE,40.980532000000004,-96.796058
9043,VA,36.889734000000004,-76.235176
18656,OH,39.957632000000004,-84.35004599999999
18530,OH,39.127564,-84.514489
17565,OH,40.238923,-82.410655
13719,FL,26.1216,-80.1439
6236,PA,40.10556,-77.190242
14656,AL,34.882934999999996,-87.0601
26738,IL,37.706224,-88.543086
23589,MN,43.719184999999996,-95.512734
1543,ME,44.525714,-68.868892
32731,TX,30.100161,-95.271968
610,MA,41.69656,-70.295362
7946,MD,38.965947,-76.967548
5723,PA,40.517905999999996,-78.62847
6518,PA,41.109262,-76.715165
28081,KS,39.325993,-96.054635
5351,PA,40.436933,-79.989261
23282,MN,44.7825,-93.9135
31028,OK,36.601017999999996,-98.482772
643,MA,41.670312,-69.99289300000001
35896,AZ,32.256665999999996,-111.05539399999999
2161,CT,41.3083,-72.9287
3205,NY,40.873853000000004,-73.826951
32480,TX,31.54699,-100.560898
5389,PA,39.990722,-79.99526999999999
20703,MI,42.9544,-85.4886
7858,MD,38.317638,-76.931282
5333,PA,40.4409,-79.9963
13553,FL,25.948922,-80.24551899999999
32128,TX,32.681816999999995,-97.348186
21268,IA,41.6006,-93.6087
13132,FL,30.263916,-84.76617399999999
2321,NJ,40.87784,-74.11088000000001
6545,PA,41.0036,-76.4553
26903,MO,38.6272,-90.1978
23505,MN,44.130736,-93.993792
5088,NY,42.0612,-78.3788
6270,PA,40.2736,-76.8847
12543,GA,33.498871,-82.51566600000001
33794,TX,33.680388,-101.89967
16110,MS,34.635923999999996,-88.571216
10691,NC,35.7719,-78.6388
29503,LA,30.5264,-90.1128
34879,ID,42.18267,-111.431964
20327,MI,43.3432,-83.843246
33476,TX,30.2669,-97.7428
38349,CA,37.732366,-122.45744099999999
28872,NE,40.919149,-96.168539
8401,MD,39.628904999999996,-76.06997199999999
16097,MS,33.9075,-90.7518
31571,TX,32.27309,-96.702217
16744,KY,38.39017,-84.527766
34283,CO,40.833073,-105.06684299999999
36291,NM,36.408015,-104.433593
19294,IN,41.070209999999996,-85.08426899999999
31835,TX,32.946822,-94.253946
22529,WI,44.266825,-88.30864
2199,CT,41.5584,-73.0516
32122,TX,32.725645,-97.461342
7087,PA,39.896905,-75.346948
24249,SD,45.765808,-98.983312
4139,NY,43.089134,-73.494792
11697,SC,33.142922,-79.856286
13449,FL,28.5382,-81.3795
10505,NC,36.069564,-79.06439300000001
12747,GA,31.1497,-81.4917
39645,OR,46.125806,-123.91020400000001
7944,MD,38.76112,-76.576613
40468,WA,45.717079999999996,-122.69376100000001
38955,CA,38.404332000000004,-123.020779
28319,KS,37.514009,-98.902923
22098,IA,41.578178,-90.530681
22317,WI,42.575571000000004,-89.789518
1069,ME,43.145788,-70.783181
17906,OH,40.364312,-81.763922
34255,CO,40.062962,-105.02218
34940,ID,42.579298,-114.05685
35105,ID,43.6139,-116.2025
18566,OH,39.1616,-84.4569
33874,TX,31.9974,-102.0778
13102,FL,30.4382,-84.2808
13740,FL,26.66258,-80.151472
35761,AZ,33.674346,-112.365296
34153,CO,39.7656,-104.9626
12836,GA,31.211996000000003,-84.25474799999999
13183,FL,30.715808000000003,-85.076419
4172,NY,43.096262,-73.61825400000001
16008,MS,34.872836,-88.972212
38705,CA,36.9742,-122.0297
32255,TX,32.363164000000005,-99.04135600000001
34350,CO,40.057715,-102.28018
19134,IN,41.191062,-87.34748
19759,IN,37.9744,-87.5555
11142,NC,34.753015999999995,-78.809476
30311,AR,35.563117,-91.44832
11018,NC,35.2267,-80.8434
22782,WI,43.3507,-91.1018
17499,KY,37.315023,-85.91464
24371,SD,43.305718,-102.394132
9148,VA,37.12931,-77.841789
36113,NM,35.0844,-106.6509
20660,MI,43.930745,-85.86085200000001
30335,AR,34.67366,-92.369697
15829,TN,36.383895,-89.213601
31628,TX,32.72737,-96.565228
30473,AR,35.821274,-91.14042099999999
30467,AR,36.474349,-90.156304
14965,AL,31.102079999999997,-85.534154
23175,MN,45.311652,-93.801732
5442,PA,40.013244,-79.833336
27426,MO,40.479484,-93.760927
1760,VT,44.392058,-72.705846
23832,MN,46.521638,-94.11098
29368,LA,29.909623,-89.860028
15473,TN,35.028412,-85.230553
25326,IL,41.8778,-88.0667
14888,AL,32.3667,-86.3002
11274,NC,34.74003,-77.109483
26461,IL,39.930764,-88.831746
27668,MO,39.341115,-92.410131
36311,NM,32.861774,-107.00062
26173,IL,39.819814,-87.891166
32041,TX,32.788636,-97.092993
11782,SC,34.132172,-79.422174
35283,UT,40.718909000000004,-111.714223
12295,GA,33.7496,-84.3877
6622,PA,40.600374,-76.20016700000001
40958,AK,58.3016,-134.4194
8064,MD,39.175036,-76.837241
23009,MN,44.814368,-92.92622
18836,OH,40.716868,-84.075061
4038,NY,41.426196999999995,-74.10972199999999
4863,NY,43.118815999999995,-79.02180600000001
34528,CO,38.022426,-105.77819
4719,NY,42.989709999999995,-78.224356
29554,LA,30.420053999999997,-92.049236
27451,MO,39.679538,-92.952601
20889,MI,44.713570000000004,-84.65050600000001
3032,NY,40.744594,-73.978088
31252,OK,36.971206,-94.84685400000001
33952,TX,31.847184999999996,-106.45111200000001
23141,MN,45.202298,-93.474563
5473,PA,40.078202000000005,-79.86770200000001
35973,AZ,34.474922,-112.465172
2235,CT,41.059566,-73.590086
37944,CA,34.881703,-119.21346000000001
39860,OR,42.419502,-122.933637
14136,FL,26.267982,-81.71374399999999
19298,IN,41.040528,-85.151388
7702,DC,38.8951,-77.0369
34303,CO,40.392821999999995,-104.792784
32900,TX,30.027659000000003,-94.657424
29851,LA,32.310798,-91.70228
33954,TX,31.813413,-106.38579299999999
33279,TX,28.079056,-97.025411
11406,NC,35.4785,-83.00399999999999
16385,MS,31.555221999999997,-89.23991
6444,PA,40.11355,-76.50617199999999
7329,PA,40.2576,-75.7425
1477,ME,43.966807,-69.23084
26980,MO,39.493827,-91.29303399999999
28996,NE,41.083467999999996,-97.225308
10834,NC,35.797912,-76.20650400000001
20408,MI,42.572706,-83.910154
31922,TX,32.424788,-95.651358
30529,AR,35.910684,-91.289508
10621,NC,35.3849,-77.9931
7018,PA,40.2068,-75.1001
31614,TX,32.463452000000004,-96.395581
11822,SC,34.8525,-82.3944
26341,IL,38.630129,-89.67214200000001
18132,OH,41.326244,-81.22385899999999
37750,CA,33.664935,-117.964196
30775,OK,35.380821000000005,-98.400779
37406,CA,33.306506,-116.826753
27479,MO,37.687754,-94.499116
39700,OR,45.5239,-122.6751
14204,FL,27.3356,-82.5364
35569,AZ,33.370003000000004,-112.035334
26629,IL,37.977371999999995,-89.049665
25115,MT,45.704863,-112.339903
31041,OK,36.564890000000005,-98.29212
2315,NJ,40.7672,-74.2054
23094,MN,44.919596999999996,-92.943924
6170,PA,41.908406,-77.146227
7877,MD,38.584282,-76.976714
35677,AZ,33.60374,-111.742483
37427,CA,33.3767,-117.2505
31,MA,42.411178,-72.68889399999999
4013,NY,41.490301,-74.213954
33068,TX,29.994424,-99.51339200000001
14694,AL,34.722068,-86.468098
34218,CO,39.353458,-105.770322
28413,KS,37.600568,-97.31111800000001
17231,KY,37.171709,-82.729768
28155,KS,39.0148,-95.82864599999999
7093,PA,40.0438,-75.3883
17404,KY,37.8709,-87.4626
16553,GA,31.730028000000004,-84.60844300000001
1533,ME,44.771673,-69.214974
36371,NM,32.05039,-106.42477
16867,KY,36.810629999999996,-83.235426
23774,MN,46.16162,-95.364994
8626,VA,38.765121,-78.083626
15857,TN,35.3464,-88.574799
17091,KY,37.491164000000005,-82.50854
2712,NJ,39.704254,-74.263674
20721,MI,42.883384,-85.782519
35926,AZ,34.281240000000004,-110.29001799999999
34777,WY,43.561042,-106.153346
30144,AR,34.030032,-93.424747
38412,CA,38.5819,-121.4935
8945,VA,36.702894,-76.37291
30150,AR,34.398004,-94.37546400000001
15645,TN,36.290682000000004,-83.133236
17613,OH,39.843740999999994,-82.5479
33384,TX,26.541678000000005,-97.502882
36328,NM,32.3503,-108.7081
21765,IA,42.526799,-90.790116
577,MA,42.299724,-71.229804
34401,CO,38.855487,-104.77493
36602,NV,35.924785,-115.202005
6667,PA,40.352012,-75.44649799999999
4914,NY,42.809642,-77.62453199999999
13372,FL,29.015362,-81.484262
23422,MN,46.801219,-92.09478299999999
3947,NY,41.914068,-74.268103
35331,UT,41.2234,-111.9731
38156,CA,36.694423,-120.179359
20653,MI,42.011412,-83.916956
7529,DC,38.895,-77.0367
32303,TX,31.044898999999997,-97.505945
18958,IN,40.431422999999995,-86.61943199999999
7661,DC,38.8711,-77.0279
1624,VT,43.309596,-72.811456
32178,TX,33.64113,-98.200547
28105,KS,39.041644,-96.039338
28961,NE,41.162256,-96.995273
10540,NC,35.521479,-79.696354
23688,MN,44.979323,-96.39540500000001
3540,NY,40.844333,-73.643284
9756,WV,38.169049,-81.77869
8691,VA,38.651072,-78.796701
17960,OH,40.685757,-80.882348
28751,NE,41.23912,-95.968591
8527,VA,38.8016,-77.0704
237,MA,42.359146,-71.782384
24971,MT,47.299432,-111.191426
16593,KY,38.432809999999996,-85.171676
38723,CA,37.312676,-121.96578400000001
24051,SD,43.72488,-96.86099899999999
30524,AR,36.199178,-92.09418199999999
34810,WY,44.945535,-107.403582
31938,TX,32.30912,-95.720675
27636,MO,38.9518,-92.3336
2112,CT,41.510894,-72.44333
31945,TX,31.824776,-94.915501
20035,MI,41.8083,-83.5814
4390,NY,43.0482,-76.1479
35317,UT,40.7606,-111.8903
30198,AR,34.603058000000004,-92.491436
31788,TX,33.544843,-96.677076
3479,NY,40.699576,-73.831452
18539,OH,39.153504,-84.485512
7458,DC,38.904224,-77.031798
31466,OK,35.368864,-94.726462
40948,AK,65.67255899999999,-167.587124
10438,NC,36.2404,-80.2936
34532,CO,37.167096,-105.991902
19999,MI,41.952659000000004,-83.668174
2003,CT,41.84333,-71.806556
27135,MO,36.914621000000004,-89.274261
26922,MO,39.260222,-90.795824
10242,WV,39.454414,-79.89080200000001
34718,WY,42.717236,-107.946125
13213,FL,30.462238,-87.217528
9136,VA,36.594442,-77.591891
37997,CA,36.3279,-119.3003
39429,HI,21.530767,-157.873137
12264,GA,33.849882,-84.36109499999999
33018,TX,28.661432,-97.24910200000001
38487,CA,37.566990000000004,-121.982656
36532,TX,31.7588,-106.4866
1156,ME,43.663453999999994,-70.302596
36001,AZ,34.251924,-112.310001
38552,CA,37.789934,-122.24443600000001
37086,CA,34.1162,-118.1497
2248,CT,41.039806,-73.625848
8740,VA,38.0564,-78.5969
5562,PA,40.340959999999995,-79.72340200000001
34652,CO,40.019555,-107.64918700000001
15852,TN,35.539006,-88.10875
16415,MS,30.390990000000002,-89.072912
38676,CA,37.226068,-121.98892
11876,SC,34.614628,-82.933188
39422,HI,19.7297,-155.0901
32799,TX,29.2155,-96.0266
8287,MD,38.91583,-76.088125
17341,KY,36.916297,-87.46668000000001
29810,LA,32.569513,-93.69414499999999
30168,AR,34.401540000000004,-93.24821899999999
38605,CA,37.886474,-122.46281200000001
994,NH,43.473886,-71.232508
28465,KS,39.016064,-97.603101
4600,NY,44.366483,-75.061338
17454,KY,36.784582,-84.993274
3817,NY,42.7284,-73.6922
37449,CA,32.657722,-117.16112199999999
30067,AR,33.8887,-93.2037
16816,KY,38.0494,-84.5004
7658,DC,38.8951,-77.0369
24213,SD,43.717846,-98.66689699999999
11092,NC,34.70272,-78.548958
34366,CO,39.426128000000006,-103.47894000000001
30503,AR,35.593852000000005,-91.737084
33388,TX,30.73136,-98.044794
36569,NV,36.058827,-115.057395
14991,AL,31.499156,-87.329404
17379,KY,37.63814,-86.720258
19772,IN,39.836264,-87.285966
3310,NY,41.204355,-74.003126
38851,CA,37.832359999999994,-121.187128
35372,UT,41.249058000000005,-111.9737
25204,MT,48.072906,-114.20298600000001
12375,GA,34.8786,-84.0317
8160,MD,39.3118,-76.7326
24772,ND,48.576929,-102.62473
20474,MI,42.7327,-84.5558
11830,SC,34.442021999999994,-82.755252
14739,AL,34.6733,-86.7521
5709,PA,40.353096,-79.180962
39263,CA,40.045084,-120.740954
1241,ME,44.288494,-69.816749
27363,MO,39.481574,-94.657325
35049,ID,42.987587,-115.547197
21382,IA,43.450219,-94.620266
2565,NJ,40.3994,-74.0355
18882,OH,41.088462,-84.418172
12920,GA,32.4608,-84.9876
5502,PA,39.791494,-79.240771
37163,CA,34.200664,-118.540392
5995,PA,40.303028000000005,-78.042088
9182,VA,37.189888,-78.821416
29251,NE,41.129614000000004,-101.64394300000001
21841,IA,43.260488,-91.477212
23500,MN,43.988102000000005,-91.60287199999999
1199,ME,44.317513,-70.675009
12944,FL,29.846870000000003,-82.153474
39237,CA,39.902253,-121.007544
9437,VA,38.380646,-79.643276
28553,KS,37.844423,-99.542265
37495,CA,32.554691,-117.051324
1692,VT,44.291683,-72.96095
27118,MO,37.611582,-89.696628
1709,VT,44.394886,-73.230426
14451,AL,33.726372999999995,-86.768351
24576,ND,48.470984,-98.84049499999999
22810,WI,44.749683000000005,-91.51487
20247,MI,42.974578,-83.662852
28366,KS,37.611339,-97.956634
18265,OH,40.883406,-81.5899
35624,AZ,33.12875,-111.60534299999999
4435,NY,42.701361999999996,-75.07571300000001
30804,OK,35.5068,-97.7625
14823,AL,31.864634000000002,-86.424208
29708,LA,30.451015,-91.127718
37012,CA,33.8656,-118.0825
17992,OH,41.897946000000005,-80.616392
32550,TX,29.905944,-95.170264
33454,TX,30.039118,-98.121398
24270,SD,43.88645,-101.243305
9013,VA,36.8525,-75.9786
19399,IN,40.902243,-85.73628000000001
15658,TN,35.984897,-83.992755
24039,SD,43.328409,-97.46876999999999
3151,NY,40.7053,-74.0068
2988,NJ,40.538692,-74.31285799999999
19724,IN,38.296867999999996,-87.80498299999998
20974,MI,46.665642,-87.97135899999999
2689,NJ,39.689345,-75.485954
40804,AK,57.487226,-153.993635
24388,SD,43.806508,-102.477419
31344,OK,34.945463000000004,-95.130647
21853,IA,41.761014,-92.445111
114,MA,42.695558,-73.087992
9529,VA,37.301188,-82.09246999999999
15409,TN,35.068574,-86.41617099999999
18864,OH,41.0444,-83.65
13892,FL,28.075134000000002,-82.524322
7023,PA,40.128576,-75.05964
39931,OR,44.158264,-119.89971299999999
11606,SC,34.0009,-81.0353
33540,TX,29.754114,-100.144072
2997,NJ,40.5014,-74.5814
29000,NE,42.17624,-99.05969499999999
18018,OH,41.312534,-81.54382700000001
21410,IA,42.50977,-95.08186500000001
37581,CA,34.885718,-117.071178
37116,CA,34.1478,-118.1436
9356,VA,37.020216,-82.348884
22696,WI,45.335027000000004,-90.433963
15098,AL,30.6945,-88.0431
599,MA,41.71962,-70.477866
26507,IL,39.401419,-88.806494
32844,TX,29.646132,-95.188562
20055,MI,42.374369,-83.077528
32820,TX,29.677847999999997,-95.992088
552,MA,42.3586,-71.0605
21250,IA,41.6006,-93.6087
35788,AZ,34.044276,-111.23092
5234,PA,40.732299,-80.229258
24018,SD,43.739644,-96.761142
21481,IA,42.965584,-92.878718
13264,FL,30.44975,-86.57054699999999
29322,LA,29.629856,-90.13231800000001
11193,NC,34.474315000000004,-77.89169
15095,AL,30.6945,-88.0431
21375,IA,42.591387,-94.334567
25281,IL,42.308162,-87.850765
12531,GA,33.3727,-82.0323
9888,WV,38.207091999999996,-82.16239
6144,PA,41.638405,-77.114612
838,NH,43.61801,-71.780073
32426,TX,31.5495,-97.1464
16533,GA,31.184,-85.036
5243,PA,40.383627000000004,-79.72245500000001
13432,FL,28.491738,-81.409762
21761,IA,40.869046999999995,-95.670834
415,MA,42.363244,-71.053774
34764,WY,42.8667,-106.3126
10418,NC,36.372196,-79.967095
15948,TN,36.371396000000004,-85.160674
31916,TX,32.3511,-95.3009
6486,PA,41.676848,-76.89778000000001
2162,CT,41.3083,-72.9287
16687,KY,38.2545,-85.7595
13872,FL,28.014540000000004,-82.449698
8611,VA,37.800312,-76.34639
26330,IL,38.20316,-90.008645
33914,TX,31.8285,-103.9136
8431,VA,38.8669,-77.1528
7655,DC,38.8951,-77.0369
1432,ME,47.278096999999995,-68.391046
10615,NC,35.5435,-78.832778
21879,IA,41.659608,-91.54695600000001
22400,WI,43.074562,-89.521652
22077,IA,41.829014,-90.758628
35278,UT,40.749546,-111.96656999999999
20299,MI,44.685782,-84.060824
6510,PA,41.279311,-76.705137
31443,OK,35.464624,-96.264573
31275,OK,35.462516,-95.936014
28177,KS,37.643753000000004,-94.697456
4572,NY,44.976471000000004,-74.648944
11160,NC,34.12577,-77.92095400000001
5177,PA,40.60277,-80.209436
10466,NC,36.0351,-79.4863
9977,WV,38.404140000000005,-82.35758100000001
1963,CT,41.7638,-72.6859
34182,CO,39.714017,-105.244101
5446,PA,40.057742,-79.40151800000001
17469,KY,36.961568,-85.391601
6674,PA,40.78415,-75.183646
11459,NC,35.6006,-82.5545
19784,IN,39.044051,-87.261967
32798,TX,30.0477,-96.3267
4271,NY,43.32613,-76.172597
17038,KY,37.783508000000005,-82.36822
39733,OR,44.790774,-122.07136000000001
1702,VT,44.244494,-73.20364599999999
23433,MN,43.958296999999995,-92.520332
18229,OH,41.245728,-80.664202
15399,TN,35.24463,-84.602923
29860,LA,32.2405,-91.5883
8703,VA,38.335456,-78.896883
31450,OK,35.615689,-96.803814
35539,AZ,33.509271000000005,-112.06938600000001
9454,VA,37.359662,-79.157034
28524,KS,37.822589,-98.176342
17694,OH,40.316377,-83.97980600000001
8104,MD,39.1259,-76.5123
23653,MN,45.16751,-96.33951
31460,OK,35.352062,-94.46322099999999
10469,NC,35.7075,-79.8137
39250,CA,39.407447999999995,-122.073103
14448,AL,33.678102,-86.477924
4089,NY,41.687412,-74.789521
9922,WV,38.216215999999996,-82.441634
21641,IA,43.421381,-95.299132
14010,FL,28.1847,-81.6275
28559,KS,37.793569,-97.96329
10294,WV,39.512307,-79.72445400000001
29102,NE,41.610519000000004,-98.521632
16506,MS,33.530031,-89.14694200000001
7675,DC,38.8833,-77.0468
32236,TX,34.017520000000005,-98.180624
2556,NJ,40.411188,-74.061408
5962,PA,42.108026,-80.05089
24,MA,42.454454999999996,-72.826714
2451,NJ,41.060624,-74.14446600000001
35908,AZ,32.2217,-110.9259
30416,AR,35.227932,-90.82490200000001
9131,VA,36.8068,-77.9567
20200,MI,43.080958,-83.860679
13162,FL,30.204027000000004,-85.672178
40299,WA,47.261055999999996,-122.51046699999999
13110,FL,30.384952000000002,-84.50046800000001
26364,IL,40.467527000000004,-91.17091500000001
10040,WV,37.7988,-81.2619
19852,IN,40.040444,-87.143464
39320,CA,40.564809000000004,-122.08588
8882,VA,37.5539,-77.4608
36597,NV,37.738188,-117.946956
13818,FL,28.444826000000003,-82.235762
18545,OH,39.1311,-84.4854
24669,ND,47.308976,-101.589416
20301,MI,43.845702,-84.02265799999999
27617,MO,38.5764,-92.1736
31043,OK,36.550121000000004,-98.005986
29869,LA,32.7916,-91.4135
38502,CA,37.764424,-121.76529199999999
16222,MS,31.869096000000003,-90.200802
24781,ND,48.291267,-101.100911
39174,CA,38.642109000000005,-121.523052
300,MA,42.5586,-71.2695
27944,KS,39.703756,-95.175924
21616,IA,43.345228999999996,-95.988596
38177,CA,36.593734000000005,-119.903434
17762,OH,41.591965,-84.73778
21290,IA,41.6006,-93.6087
6781,PA,41.076226,-75.34535799999999
17578,OH,39.684221,-82.412319
11811,SC,34.777078,-82.377576
18713,OH,39.308942,-82.980427
25764,IL,42.2712,-89.0939
18096,OH,41.4997,-81.6956
14906,AL,33.6246,-85.7513
6751,PA,41.016106,-75.294177
30625,AR,36.24712,-94.11184899999999
34014,CO,39.828792,-105.058264
3490,NY,40.711012,-73.740235
3078,NY,40.7143,-74.0067
37506,CA,32.7154,-117.1565
26667,IL,38.319573,-88.904538
3209,NY,41.025546999999996,-73.875129
17637,OH,40.013098,-82.923632
7466,DC,38.9008,-77.0104
18947,IN,40.060156,-85.834365
17592,OH,39.659884000000005,-83.563824
439,MA,42.3572,-71.0796
20276,MI,44.821518,-84.009893
10316,WV,39.4468,-80.1764
6891,PA,41.354459999999996,-75.773762
34492,CO,37.311608,-103.03262600000001
12190,GA,33.408048,-84.303024
16803,KY,38.016006,-84.610196
6774,PA,41.1055,-75.4767
36742,NV,39.2516,-119.9719
68,MA,42.134675,-72.432176
13175,FL,30.919988,-85.045852
687,MA,41.753177,-71.2342
33820,TX,32.052124,-99.664728
40542,WA,47.184308,-120.97529499999999
16192,MS,33.924122,-90.357688
34974,ID,44.504715999999995,-111.40626200000001
34590,CO,38.4784,-107.8759
15440,TN,35.352024,-84.712254
7312,PA,40.275242,-75.74176800000001
23828,MN,47.195402,-94.911985
17057,KY,37.751048,-83.441069
4279,NY,42.611408000000004,-76.178988
28954,NE,41.451178999999996,-97.368201
26794,MO,38.672294,-90.533239
10864,NC,36.223521000000005,-76.966643
15378,TN,35.420188,-84.651332
11582,SC,34.024353999999995,-81.028813
40832,AK,61.493489000000004,-149.767459
40562,WA,47.631638,-117.13816499999999
21936,IA,41.877346,-91.83160600000001
23425,MN,46.683756,-92.238642
1096,ME,43.797284999999995,-70.266476
1982,CT,41.7638,-72.6859
14089,FL,26.579571,-82.210061
31581,TX,32.66162,-96.91654399999999
24369,SD,44.26089,-103.894821
32338,TX,31.489601,-97.979943
21436,IA,42.579805,-93.82377
27660,MO,38.954838,-91.95205
25680,IL,40.34318,-87.69193100000001
7966,MD,38.977042,-77.162837
12215,GA,33.553846,-84.720134
11624,SC,34.9497,-81.9325
37161,CA,34.2628,-118.4264
